delivery_id,delivery_partner,package_type,vehicle_type,delivery_mode,region,weather_condition,distance_km,package_weight_kg,delivery_time_hours,expected_time_hours,delayed,delivery_status,delivery_rating,delivery_cost,delay_hours,cost_per_km,package_category,delivery_performance
6768.0,shadowfax,fragile items,ev bike,same day,east,hot,223.0,47.89,9,8,yes,delayed,3,1358.67,1,6.092690582959642,Heavy,Delayed
6769.0,fedex,furniture,ev bike,express,north,foggy,187.7,8.87,7,5,yes,delayed,2,1015.11,2,5.408151305274375,Light,Delayed
6770.0,blue dart,cosmetics,scooter,same day,north,rainy,220.5,16.58,10,8,yes,delayed,3,1252.24,2,5.679092970521542,Light,Delayed
6771.0,shadowfax,documents,ev bike,standard,south,foggy,12.1,35.57,0,24,no,delivered,4,167.21,-24,13.819008264462811,Heavy,On Time
6772.0,xpressbees,pharmacy,truck,same day,north,foggy,278.9,34.77,9,8,yes,delayed,2,1598.81,1,5.732556471853711,Heavy,Delayed
6773.0,ecom express,furniture,van,express,west,stormy,110.0,44.54,8,4,yes,delayed,3,733.62,4,6.669272727272728,Heavy,Delayed
6774.0,fedex,automobile parts,bike,two day,north,rainy,213.6,44.15,8,16,no,delivered,5,1200.45,-8,5.620084269662922,Heavy,On Time
6775.0,ecom express,furniture,truck,two day,west,hot,125.2,49.41,4,16,no,delivered,3,774.23,-12,6.183945686900959,Heavy,On Time
6776.0,ecom express,electronics,van,express,north,rainy,63.8,18.83,5,3,yes,delayed,2,425.49,2,6.669122257053292,Light,Delayed
6777.0,fedex,cosmetics,van,two day,north,rainy,165.4,47.58,6,16,no,delivered,4,969.74,-10,5.862998790810157,Heavy,On Time
6778.0,dhl,automobile parts,ev bike,two day,north,clear,26.9,2.48,1,16,no,delivered,4,141.94,-15,5.276579925650558,Light,On Time
6779.0,blue dart,fragile items,ev bike,standard,central,rainy,15.3,22.44,4,24,no,delivered,4,143.82,-20,9.399999999999999,Heavy,On Time
6780.0,ekart,electronics,scooter,same day,west,cold,84.3,15.8,3,8,no,delivered,5,568.9,-5,6.748517200474496,Light,On Time
6781.0,amazon logistics,automobile parts,scooter,same day,central,cold,128.9,2.42,5,8,no,delivered,4,751.76,-3,5.832117920868891,Light,On Time
6782.0,blue dart,groceries,ev van,express,east,rainy,74.4,41.38,7,3,yes,failed,1,546.14,4,7.340591397849462,Heavy,Delayed
6783.0,dhl,fragile items,truck,two day,east,rainy,297.0,12.85,10,16,no,delivered,5,1523.55,-6,5.12979797979798,Light,On Time
6784.0,xpressbees,pharmacy,van,same day,north,clear,9.4,36.43,3,8,no,delivered,3,256.29,-5,27.26489361702128,Heavy,On Time
6785.0,ekart,automobile parts,ev van,two day,north,rainy,260.6,5.61,13,16,no,delivered,5,1319.83,-3,5.06458173445894,Light,On Time
6786.0,ecom express,groceries,ev bike,standard,west,rainy,127.7,46.89,6,24,no,delivered,4,779.17,-18,6.101566170712608,Heavy,On Time
6787.0,shadowfax,pharmacy,ev van,two day,east,clear,226.9,42.75,9,16,no,delivered,4,1262.75,-7,5.5652269722344645,Heavy,On Time
6788.0,delhivery,cosmetics,van,two day,central,rainy,272.8,45.35,8,16,no,delivered,3,1500.05,-8,5.498717008797653,Heavy,On Time
6789.0,ekart,clothing,bike,two day,east,rainy,176.8,35.11,9,16,no,delivered,3,989.33,-7,5.595757918552036,Heavy,On Time
6790.0,xpressbees,cosmetics,ev bike,express,north,clear,150.0,9.78,4,5,no,delivered,5,829.34,-1,5.528933333333334,Light,On Time
6791.0,amazon logistics,clothing,ev bike,two day,west,foggy,189.4,24.72,7,16,no,delivered,4,1021.16,-9,5.391552270327349,Heavy,On Time
6792.0,ecom express,fragile items,truck,standard,north,hot,292.0,17.9,8,24,no,delivered,5,1513.7,-16,5.183904109589041,Light,On Time
6793.0,amazon logistics,clothing,van,standard,central,cold,25.2,7.92,3,24,no,delivered,4,149.76,-21,5.942857142857143,Light,On Time
6794.0,delhivery,clothing,bike,same day,east,stormy,170.2,17.1,11,8,yes,delayed,3,1002.3,3,5.888954171562867,Light,Delayed
6795.0,xpressbees,furniture,scooter,two day,east,hot,145.2,45.92,5,16,no,delivered,4,863.76,-11,5.948760330578513,Heavy,On Time
6796.0,delhivery,clothing,ev van,standard,north,stormy,246.0,38.18,11,24,no,delivered,4,1344.54,-13,5.465609756097561,Heavy,On Time
6797.0,delhivery,electronics,scooter,express,south,stormy,32.6,26.64,6,2,yes,delayed,2,292.92,4,8.985276073619632,Heavy,Delayed
6798.0,xpressbees,electronics,truck,standard,north,cold,192.7,16.8,7,24,no,delivered,5,1013.9,-17,5.261546445251687,Light,On Time
6799.0,fedex,documents,truck,standard,north,cold,90.9,26.48,2,24,no,delivered,5,533.94,-22,5.873927392739274,Heavy,On Time
6800.0,shadowfax,furniture,van,standard,east,clear,228.5,49.52,5,24,no,delivered,5,1291.24,-19,5.6509409190371995,Heavy,On Time
6801.0,amazon logistics,electronics,ev van,two day,east,stormy,20.7,9.89,6,16,no,delivered,5,133.17,-10,6.433333333333333,Light,On Time
6802.0,delhivery,clothing,ev bike,two day,east,stormy,252.0,11.23,8,16,no,delivered,4,1293.69,-8,5.133690476190476,Light,On Time
6803.0,fedex,pharmacy,ev van,same day,central,cold,3.6,40.91,1,8,no,delivered,5,228.23,-7,63.39722222222222,Heavy,On Time
6804.0,amazon logistics,documents,scooter,standard,central,stormy,265.5,26.06,14,24,no,delivered,4,1405.68,-10,5.294463276836159,Heavy,On Time
6805.0,dhl,cosmetics,ev bike,same day,central,rainy,145.3,31.37,6,8,no,delivered,4,920.61,-2,6.335925671025464,Heavy,On Time
6806.0,fedex,fragile items,ev bike,same day,north,hot,277.6,22.25,7,8,no,delivered,3,1554.75,-1,5.6006844380403455,Heavy,On Time
6807.0,fedex,electronics,ev van,two day,north,cold,3.7,1.61,2,16,no,delivered,4,95.6674,-14,25.856054054054052,Light,On Time
6808.0,ecom express,automobile parts,van,express,central,rainy,276.5,8.46,10,7,yes,delayed,2,1457.88,3,5.272622061482822,Light,Delayed
6809.0,delhivery,cosmetics,scooter,standard,central,rainy,163.4,31.89,10,24,no,delivered,4,912.67,-14,5.585495716034271,Heavy,On Time
6810.0,amazon logistics,fragile items,ev bike,two day,north,foggy,20.8,20.52,2,16,no,delivered,4,165.56,-14,7.959615384615384,Heavy,On Time
6811.0,amazon logistics,furniture,ev bike,two day,north,stormy,295.6,3.26,10,16,no,delivered,5,1487.78,-6,5.033085250338295,Light,On Time
6812.0,amazon logistics,electronics,scooter,two day,south,foggy,85.0,44.56,3,16,no,delivered,5,558.68,-13,6.572705882352941,Heavy,On Time
6813.0,dhl,fragile items,scooter,same day,east,hot,56.1,33.92,1,8,no,delivered,4,482.26,-7,8.596434937611408,Heavy,On Time
6814.0,fedex,pharmacy,ev bike,two day,north,foggy,21.1,44.0,3,16,no,delivered,4,237.5,-13,11.255924170616113,Heavy,On Time
6815.0,dhl,electronics,truck,standard,east,foggy,155.7,29.45,8,24,no,delivered,5,866.85,-16,5.567437379576108,Heavy,On Time
6816.0,ekart,clothing,ev van,express,south,stormy,203.1,36.14,13,6,yes,delayed,3,1173.92,7,5.780009847365831,Heavy,Delayed
6817.0,amazon logistics,clothing,truck,express,central,rainy,90.8,31.25,5,3,yes,delayed,2,597.75,2,6.583149779735683,Heavy,Delayed
6818.0,fedex,groceries,ev van,express,central,rainy,208.8,5.29,7,6,yes,delayed,2,1109.87,1,5.315469348659003,Light,Delayed
6819.0,xpressbees,groceries,scooter,standard,east,rainy,253.6,10.66,8,24,no,delivered,4,1299.98,-16,5.126104100946373,Light,On Time
6820.0,delhivery,groceries,ev bike,two day,north,cold,136.8,3.44,5,16,no,delivered,4,694.32,-11,5.075438596491228,Light,On Time
6821.0,amazon logistics,fragile items,scooter,express,south,stormy,289.4,27.9,13,7,yes,delayed,2,1580.7,6,5.461990324809952,Heavy,Delayed
6822.0,shadowfax,automobile parts,ev bike,standard,south,cold,32.9,20.53,2,24,no,delivered,4,226.09,-22,6.872036474164134,Heavy,On Time
6823.0,ecom express,cosmetics,van,standard,central,rainy,219.0,12.45,12,24,no,delivered,5,1132.35,-12,5.170547945205479,Light,On Time
6824.0,blue dart,pharmacy,truck,standard,west,foggy,221.2,23.95,7,24,no,delivered,3,1177.85,-17,5.324819168173598,Heavy,On Time
6825.0,fedex,fragile items,ev bike,same day,south,foggy,167.6,17.48,6,8,no,delivered,4,990.44,-2,5.909546539379475,Light,On Time
6826.0,fedex,documents,bike,two day,north,cold,42.7,49.51,3,16,no,delivered,4,362.03,-13,8.478454332552692,Heavy,On Time
6827.0,fedex,pharmacy,scooter,standard,central,stormy,163.6,40.31,8,24,no,delivered,4,938.93,-16,5.739180929095355,Heavy,On Time
6828.0,delhivery,pharmacy,truck,standard,west,foggy,50.4,48.52,3,24,no,delivered,5,397.56,-21,7.8880952380952385,Heavy,On Time
6829.0,fedex,documents,van,two day,south,stormy,26.4,46.96,6,16,no,delivered,4,272.88,-10,10.336363636363636,Heavy,On Time
6830.0,ekart,automobile parts,truck,express,central,clear,162.7,39.42,6,5,yes,delayed,3,981.76,1,6.034173325138291,Heavy,Delayed
6831.0,shadowfax,documents,van,standard,west,foggy,182.6,13.66,5,24,no,delivered,4,953.98,-19,5.224424972617744,Light,On Time
6832.0,ekart,electronics,bike,standard,north,cold,241.1,42.12,5,24,no,delivered,5,1331.86,-19,5.524097884695147,Heavy,On Time
6833.0,dhl,documents,ev van,same day,north,rainy,62.2,31.97,6,8,no,delivered,5,506.91,-2,8.14967845659164,Heavy,On Time
6834.0,shadowfax,fragile items,ev bike,standard,north,foggy,279.7,26.45,7,24,no,delivered,4,1477.85,-17,5.2836968180193065,Heavy,On Time
6835.0,delhivery,groceries,truck,express,south,foggy,171.7,37.36,8,5,yes,delayed,3,1020.58,3,5.94397204426325,Heavy,Delayed
6836.0,amazon logistics,clothing,bike,two day,east,clear,193.9,31.03,5,16,no,delivered,4,1062.59,-11,5.480092831356369,Heavy,On Time
6837.0,xpressbees,fragile items,scooter,express,central,foggy,51.0,29.41,3,3,yes,delayed,3,393.23,0,7.710392156862746,Heavy,Delayed
6838.0,delhivery,clothing,truck,standard,central,rainy,240.4,30.33,8,24,no,delivered,4,1292.99,-16,5.378494176372712,Heavy,On Time
6839.0,delhivery,clothing,bike,two day,central,hot,197.6,38.45,8,16,no,delivered,3,1103.35,-8,5.583755060728745,Heavy,On Time
6840.0,amazon logistics,automobile parts,van,express,central,hot,56.3,32.0,2,3,no,delivered,5,427.5,-1,7.593250444049734,Heavy,On Time
6841.0,ekart,documents,ev van,express,north,foggy,150.9,36.87,7,5,yes,delayed,3,915.11,2,6.064347249834327,Heavy,Delayed
6842.0,amazon logistics,electronics,ev van,express,central,rainy,116.4,33.31,8,4,yes,delayed,2,731.93,4,6.288058419243986,Heavy,Delayed
6843.0,fedex,groceries,truck,two day,central,hot,297.1,7.2,9,16,no,delivered,3,1518.6,-7,5.111410299562436,Light,On Time
6844.0,dhl,cosmetics,scooter,express,west,hot,295.3,33.61,7,7,no,delivered,3,1627.33,0,5.510768709786658,Heavy,On Time
6845.0,ekart,cosmetics,bike,express,central,rainy,177.8,49.52,9,5,yes,delayed,2,1088.97,4,6.1246906636670415,Heavy,Delayed
6846.0,shadowfax,electronics,scooter,two day,east,hot,116.3,11.1,3,16,no,delivered,4,614.8,-13,5.286328460877042,Light,On Time
6847.0,delhivery,documents,scooter,express,west,stormy,143.5,26.15,6,4,yes,failed,1,845.95,2,5.8951219512195125,Heavy,Delayed
6848.0,dhl,pharmacy,truck,same day,west,cold,80.3,22.14,2,8,no,delivered,5,567.92,-6,7.072478206724782,Heavy,On Time
6849.0,dhl,pharmacy,ev bike,standard,south,hot,232.3,22.69,6,24,no,delivered,5,1229.57,-18,5.293026259147654,Heavy,On Time
6850.0,blue dart,pharmacy,van,same day,west,cold,151.5,37.62,5,8,no,delivered,4,970.36,-3,6.405016501650165,Heavy,On Time
6851.0,dhl,groceries,ev bike,express,east,rainy,167.4,11.15,11,5,yes,failed,1,920.45,6,5.4985065710872165,Light,Delayed
6852.0,fedex,fragile items,bike,same day,north,rainy,14.5,47.2,2,8,no,delivered,5,314.1,-6,21.662068965517243,Heavy,On Time
6853.0,xpressbees,electronics,van,express,north,hot,26.5,24.0,1,2,no,delivered,4,254.5,-1,9.60377358490566,Heavy,On Time
6854.0,delhivery,fragile items,truck,standard,west,stormy,65.2,38.11,7,24,no,delivered,5,440.33,-17,6.753527607361963,Heavy,On Time
6855.0,amazon logistics,automobile parts,bike,two day,central,hot,132.0,10.57,4,16,no,delivered,5,691.71,-12,5.240227272727273,Light,On Time
6856.0,amazon logistics,cosmetics,ev van,express,west,cold,131.9,42.8,5,4,yes,delayed,2,837.9,1,6.35253980288097,Heavy,Delayed
6857.0,xpressbees,groceries,ev van,same day,central,foggy,255.0,21.76,9,8,yes,delayed,3,1440.28,1,5.648156862745098,Heavy,Delayed
6858.0,ecom express,groceries,ev bike,two day,central,rainy,234.1,21.12,9,16,no,delivered,4,1233.86,-7,5.270653566851773,Heavy,On Time
6859.0,dhl,groceries,ev bike,express,north,rainy,190.7,10.14,11,5,yes,failed,1,1033.92,6,5.421709491347667,Light,Delayed
6860.0,amazon logistics,clothing,scooter,two day,west,cold,10.4,43.0,2,16,no,delivered,5,181.0,-14,17.403846153846153,Heavy,On Time
6861.0,xpressbees,clothing,scooter,express,south,stormy,165.9,44.35,9,5,yes,failed,1,1012.55,4,6.10337552742616,Heavy,Delayed
6862.0,shadowfax,pharmacy,scooter,standard,west,hot,295.5,33.61,12,24,no,delivered,5,1578.33,-12,5.341218274111675,Heavy,On Time
6863.0,blue dart,furniture,bike,two day,east,cold,150.1,33.85,3,16,no,delivered,5,852.05,-13,5.676548967355097,Heavy,On Time
6864.0,shadowfax,furniture,truck,two day,central,cold,166.0,29.04,5,16,no,delivered,4,917.12,-11,5.524819277108434,Heavy,On Time
6865.0,ecom express,furniture,ev van,same day,north,cold,15.1,21.8,0,8,no,delivered,4,240.9,-8,15.953642384105962,Heavy,On Time
6866.0,ecom express,electronics,ev bike,two day,north,rainy,79.4,36.59,8,16,no,delivered,4,506.77,-8,6.38249370277078,Heavy,On Time
6867.0,fedex,fragile items,ev van,same day,west,hot,182.1,6.53,6,8,no,delivered,3,1030.09,-2,5.656727073036793,Light,On Time
6868.0,ekart,automobile parts,ev van,two day,east,rainy,259.6,23.25,11,16,no,delivered,5,1367.75,-5,5.2686825885978426,Heavy,On Time
6869.0,xpressbees,documents,truck,standard,central,foggy,228.6,40.83,7,24,no,delivered,4,1265.49,-17,5.535826771653544,Heavy,On Time
6870.0,delhivery,documents,bike,two day,central,cold,251.1,23.89,11,16,no,delivered,4,1327.17,-5,5.285424133811231,Heavy,On Time
6871.0,blue dart,pharmacy,ev van,standard,south,rainy,237.7,45.5,8,24,no,delivered,4,1325.0,-16,5.574253260412284,Heavy,On Time
6872.0,shadowfax,electronics,truck,two day,west,rainy,188.2,35.09,8,16,no,delivered,5,1046.27,-8,5.559351753453773,Heavy,On Time
6873.0,ecom express,electronics,truck,two day,west,stormy,160.0,16.44,6,16,no,delivered,5,849.32,-10,5.30825,Light,On Time
6874.0,ekart,automobile parts,ev van,standard,central,cold,108.1,26.23,4,24,no,delivered,5,619.19,-20,5.727937095282147,Heavy,On Time
6875.0,dhl,clothing,ev bike,same day,south,stormy,242.8,26.87,14,8,yes,failed,1,1394.61,6,5.743863261943986,Heavy,Delayed
6876.0,ekart,pharmacy,bike,express,north,rainy,131.0,15.96,7,4,yes,delayed,3,752.88,3,5.747175572519084,Light,Delayed
6877.0,dhl,fragile items,ev bike,express,south,cold,162.5,36.49,4,5,no,delivered,4,971.97,-1,5.981353846153846,Heavy,On Time
6878.0,delhivery,cosmetics,ev van,two day,south,foggy,297.1,36.18,11,16,no,delivered,5,1607.04,-5,5.40908784920902,Heavy,On Time
6879.0,shadowfax,documents,scooter,express,north,foggy,85.6,35.34,6,3,yes,delayed,2,584.02,3,6.822663551401869,Heavy,Delayed
6880.0,shadowfax,clothing,van,same day,south,stormy,127.8,28.13,6,8,no,delivered,5,823.39,-2,6.4428012519561815,Heavy,On Time
6881.0,ekart,cosmetics,bike,express,north,hot,25.3,41.01,3,2,yes,delayed,2,299.53,1,11.839130434782607,Heavy,Delayed
6882.0,ekart,groceries,ev bike,same day,north,cold,101.5,19.04,4,8,no,delivered,5,664.62,-4,6.547980295566503,Light,On Time
6883.0,xpressbees,automobile parts,bike,express,west,rainy,268.7,36.12,12,7,yes,delayed,2,1501.86,5,5.589356159285448,Heavy,Delayed
6884.0,blue dart,pharmacy,van,express,west,foggy,81.5,35.56,5,3,yes,failed,1,564.18,2,6.92245398773006,Heavy,Delayed
6885.0,delhivery,electronics,truck,same day,north,rainy,251.0,14.49,10,8,yes,delayed,2,1398.47,2,5.571593625498008,Light,Delayed
6886.0,delhivery,documents,ev van,standard,east,stormy,161.5,33.6,11,24,no,delivered,4,908.3,-13,5.624148606811145,Heavy,On Time
6887.0,amazon logistics,cosmetics,scooter,two day,central,rainy,163.1,9.4,8,16,no,delivered,4,843.7,-8,5.172900061312079,Light,On Time
6888.0,dhl,cosmetics,ev van,two day,south,rainy,294.8,16.49,11,16,no,delivered,3,1523.47,-5,5.16780868385346,Light,On Time
6889.0,delhivery,cosmetics,bike,same day,south,hot,140.6,29.1,4,8,no,delivered,4,890.3,-4,6.332147937411095,Heavy,On Time
6890.0,amazon logistics,documents,bike,express,west,rainy,91.9,22.95,4,3,yes,delayed,3,578.35,1,6.293253536452665,Heavy,Delayed
6891.0,blue dart,documents,bike,standard,south,foggy,193.6,31.16,10,24,no,delivered,4,1061.48,-14,5.482851239669421,Heavy,On Time
6892.0,dhl,clothing,ev bike,same day,west,hot,151.1,39.44,5,8,no,delivered,3,973.82,-3,6.4448709463931175,Heavy,On Time
6893.0,delhivery,cosmetics,van,express,north,foggy,143.0,34.94,6,4,yes,delayed,3,869.82,2,6.082657342657343,Heavy,Delayed
6894.0,xpressbees,electronics,bike,standard,north,hot,267.9,11.51,9,24,no,delivered,4,1374.03,-15,5.128891377379619,Light,On Time
6895.0,xpressbees,fragile items,ev bike,express,east,foggy,221.5,15.45,5,6,no,delivered,5,1203.85,-1,5.434988713318284,Light,On Time
6896.0,xpressbees,documents,scooter,two day,east,cold,125.8,27.84,3,16,no,delivered,3,712.52,-13,5.6639109697933225,Heavy,On Time
6897.0,ekart,furniture,ev bike,standard,central,cold,55.4,46.6,2,24,no,delivered,3,416.8,-22,7.5234657039711195,Heavy,On Time
6898.0,ekart,documents,truck,express,west,clear,22.8,1.92,3,2,yes,delayed,2,169.76,1,7.4456140350877185,Light,Delayed
6899.0,ecom express,groceries,bike,express,south,cold,75.1,22.56,3,3,yes,delayed,3,493.18,0,6.5669773635153135,Heavy,Delayed
6900.0,amazon logistics,cosmetics,truck,two day,north,clear,292.8,5.76,7,16,no,delivered,4,1481.28,-9,5.059016393442623,Light,On Time
6901.0,delhivery,clothing,ev van,express,east,cold,35.6,8.82,1,2,no,delivered,5,254.46,-1,7.147752808988764,Light,On Time
6902.0,xpressbees,pharmacy,van,express,west,stormy,297.1,34.61,18,7,yes,delayed,2,1632.7206,11,5.495525412319084,Heavy,Delayed
6903.0,amazon logistics,electronics,ev van,express,south,clear,190.7,27.49,6,5,yes,delayed,2,1085.97,1,5.694651284740431,Heavy,Delayed
6904.0,shadowfax,clothing,scooter,two day,west,foggy,147.9,30.12,7,16,no,delivered,5,829.86,-9,5.610953346855983,Heavy,On Time
6905.0,shadowfax,cosmetics,scooter,express,north,cold,254.7,7.1,6,7,no,delivered,5,1344.8,-1,5.279937180997251,Light,On Time
6906.0,delhivery,pharmacy,scooter,express,west,stormy,91.4,1.92,9,3,yes,delayed,3,512.76,6,5.610065645514223,Light,Delayed
6907.0,delhivery,pharmacy,scooter,express,central,stormy,17.4,17.81,4,2,yes,failed,1,190.43,2,10.94425287356322,Light,Delayed
6908.0,delhivery,documents,scooter,two day,south,rainy,53.9,36.23,9,16,no,delivered,3,378.19,-7,7.0165120593692025,Heavy,On Time
6909.0,blue dart,clothing,truck,same day,west,foggy,240.2,3.01,7,8,no,delivered,4,1310.03,-1,5.45391340549542,Light,On Time
6910.0,ecom express,groceries,bike,same day,west,hot,174.5,11.87,6,8,no,delivered,5,1008.11,-2,5.777134670487106,Light,On Time
6911.0,shadowfax,clothing,truck,standard,south,cold,141.2,8.57,6,24,no,delivered,5,731.71,-18,5.182082152974505,Light,On Time
6912.0,amazon logistics,fragile items,scooter,standard,north,foggy,227.7,28.99,11,24,no,delivered,5,1225.47,-13,5.381949934123847,Heavy,On Time
6913.0,ekart,documents,bike,standard,south,stormy,144.6,43.92,9,24,no,delivered,3,854.76,-15,5.911203319502075,Heavy,On Time
6914.0,ecom express,cosmetics,ev bike,express,central,hot,142.1,25.49,6,4,yes,delayed,3,836.97,2,5.8900070372976785,Heavy,Delayed
6915.0,blue dart,clothing,truck,two day,south,cold,275.0,35.81,12,16,no,delivered,4,1482.43,-4,5.390654545454546,Heavy,On Time
6916.0,ecom express,pharmacy,scooter,two day,south,rainy,171.9,18.95,9,16,no,delivered,4,916.35,-7,5.330715532286213,Light,On Time
6917.0,delhivery,clothing,truck,two day,south,clear,195.1,49.35,5,16,no,delivered,4,1123.55,-11,5.758841619682214,Heavy,On Time
6918.0,delhivery,documents,ev van,same day,south,clear,191.1,19.05,3,8,no,delivered,4,1112.65,-5,5.822344322344323,Light,On Time
6919.0,delhivery,groceries,scooter,same day,east,stormy,83.3,1.32,8,8,yes,delayed,2,520.46,0,6.248019207683074,Light,Delayed
6920.0,amazon logistics,clothing,scooter,express,west,foggy,297.1,42.85,11,7,yes,delayed,2,1632.7206,4,5.495525412319084,Heavy,Delayed
6921.0,ekart,clothing,ev bike,same day,south,clear,13.2,45.92,1,8,no,delivered,5,303.76,-7,23.01212121212121,Heavy,On Time
6922.0,fedex,cosmetics,van,standard,south,foggy,96.1,25.89,4,24,no,delivered,4,558.17,-20,5.808220603537981,Heavy,On Time
6923.0,fedex,groceries,ev bike,standard,east,stormy,103.9,1.93,9,24,no,delivered,4,525.29,-15,5.05572666025024,Light,On Time
6924.0,amazon logistics,pharmacy,scooter,two day,south,foggy,293.8,15.25,12,16,no,delivered,5,1514.75,-4,5.15571817562968,Light,On Time
